date,old_ticker,new_ticker
12/3/2008,MYS,MYSZY
11/3/2008,GOPG,WLKR
11/3/2008,FEMO,FDML
7/3/2008,TWRT,BWEN
3/3/2008,VSL,TTCMY
3/3/2008,NAQ.U,ROIC
3/3/2008,HEK.U,NESCQ
3/3/2008,DGSE,ELA
3/3/2008,EDA,APPCQ
27/2/2008,DEXT,WAYS
26/2/2008,ANSR,HCKT
26/2/2008,STAK,ENTN
20/2/2008,DMGI,ORCD
20/2/2008,IOTN,AERG
19/2/2008,SFLK,IDPIQ
11/2/2008,POTP,DARA
30/1/2008,SRGU,SHIP
25/1/2008,PAGI,AAIIQ
7/1/2008,ONSC,OIGBQ
3/1/2008,IPIN,RTPRQ
30/12/2009,CHWY,SEII
29/12/2009,CBY,CDSCY
29/12/2009,HOL,AEHL
24/12/2009,SKII,VALV
24/12/2009,ZAP,SPB
23/12/2009,LYBI,LBYYQ
21/12/2009,NWSB,NWBI
18/12/2009,COR,RSPI
18/12/2009,ORPN,ITP
17/12/2009,AFN,COHN
15/12/2009,FFH,FRFHF
15/12/2009,TMI,CCME
15/12/2009,BBV,BBVA
14/12/2009,SGLP,BKEP
11/12/2009,PDA,BRFS
10/12/2009,MVE,SMVE
10/12/2009,CNDH,CNYD
9/12/2009,CLDN,CGIP
8/12/2009,LFG,LFGRQ
7/12/2009,EVTC,EVO
4/12/2009,BVNC,THTI
2/12/2009,AOC,AON
1/12/2009,DCU,EVI
27/11/2009,CHAS,GGEI
25/11/2009,GSIG,NOVT
25/11/2009,ETLY,ECTYQ
24/11/2009,TWP,TREX
24/11/2009,STSI,RCPIQ
24/11/2009,LMDIB,LSTZB
24/11/2009,GNH,GLNHQ
23/11/2009,PAX,KW
20/11/2009,LMDIA,LSTZA
20/11/2009,CHB,CJHBQ
19/11/2009,TKO,TKOI
19/11/2009,TEC,TECJQ
19/11/2009,ADVNB,ADVBQ
17/11/2009,QGP,QNGP
17/11/2009,PDL.A,PDNLA
17/11/2009,VCP,FBR
17/11/2009,CVVZ,CVVT
12/11/2009,OXBO,TENX
12/11/2009,QBYT,SRNEQ
12/11/2009,CHIP,PSID
12/11/2009,LNUX,GKNT
10/11/2009,WPTE,EOXLQ
9/11/2009,HLD,ULEIQ
9/11/2009,CIT,CITGQ
6/11/2009,OPAI,ITP
30/10/2009,FRP,FRCMQ
30/10/2009,APIA,ATNY
30/10/2009,AZ,ALIZY
29/10/2009,NAQ,ROIC
27/10/2009,OOO,SGS
27/10/2009,MYST,SBAY
27/10/2009,GRUS,GURE
26/10/2009,HX,HALX
19/10/2009,CTR,CATO
15/10/2009,PGV,VPGI
15/10/2009,TPTX,RPTP
14/10/2009,TSC,SPCO
14/10/2009,CWSI,SEII
13/10/2009,LTBG,LTBR
8/10/2009,GHC,WLBC
1/10/2009,STOSY,SSLZY
1/10/2009,VUNC,SPCB
1/10/2009,THPW,LTBR
30/9/2009,DORB,SNGX
25/9/2009,ADL,RXPC
25/9/2009,IFC,IRWNQ
25/9/2009,GHQ,IRDM
24/9/2009,PUDZ,PUDA
23/9/2009,RUS,KIDBQ
23/9/2009,FSDB,FUBC
23/9/2009,ERPLQ,EPL
21/9/2009,CTEC,CAGC
21/9/2009,AHBIY,BUD
11/9/2009,LKI,LKII
9/9/2009,ALRC,PLAG
9/9/2009,FZN,CUSI
4/9/2009,YGII,YONG
2/9/2009,XCR,XCRP
2/9/2009,HSVLY,HGVLY
28/8/2009,GFG,GFGFQ
27/8/2009,TKG,TLKGY
25/8/2009,SGR,SHAW
21/8/2009,MDII,MDIZQ
20/8/2009,CYID,CNYD
20/8/2009,CALL,CLWA
19/8/2009,FIC,FICO
19/8/2009,CVIC,CAVO
17/8/2009,IONN,HEWA
14/8/2009,KDGL,KITDQ
14/8/2009,CNB,CBCGQ
13/8/2009,NEWH,NWRZ
12/8/2009,NFES,BIMI
10/8/2009,DGC,ELA
7/8/2009,PUDC,PUDA
7/8/2009,EWST,EGAS
6/8/2009,WMI,WM
5/8/2009,SROE,SARAQ
5/8/2009,PLI,PLNTQ
4/8/2009,ACAH,MANF
31/7/2009,MAD,MADKY
31/7/2009,KOW,INUV
29/7/2009,IHRI,IHR
28/7/2009,FSN,FSNNQ
23/7/2009,YGYB,YONG
21/7/2009,CEUA,CEAI
20/7/2009,MVSN,TIVO
20/7/2009,DCPD,DEER
17/7/2009,GLGC,ORXE
17/7/2009,GMGMQ,MTLQQ
16/7/2009,CMHM,CONM
13/7/2009,SMD,RIME
10/7/2009,SMTR,TCLIF
9/7/2009,PRC,MHRCQ
9/7/2009,LEA,LEARQ
7/7/2009,CGT,CAE
6/7/2009,CALG,CALIQ
2/7/2009,RIV,RVHLQ
2/7/2009,DCAP,KINS
2/7/2009,IECE,IEC
1/7/2009,UTVL,UTRA
1/7/2009,ESCL,SPGZ
1/7/2009,SKBO,SKBI
1/7/2009,COBH,METR
1/7/2009,ILE,ILEIQ
1/7/2009,CNEH,CNEP
30/6/2009,NWMO,PTIX
30/6/2009,MNC,MCOAQ
18/6/2009,SNCI,OTIX
5/6/2009,CANL,CHNGQ
4/6/2009,SACQ,WWAY
3/6/2009,XNOM,CRDF
29/5/2009,GM,MTLQQ
29/5/2009,ICRP,IRMC
29/5/2009,GMKT,EBGMY
28/5/2009,VNLSY,VNLPY
28/5/2009,MODG,PBTH
28/5/2009,VRML,AWHL
27/5/2009,AFT,AXST
27/5/2009,FBR,AAIC
26/5/2009,FHC,VERU
22/5/2009,ENTX,ENTP
22/5/2009,TRMM,AEMI
21/5/2009,ITU,ITUB
21/5/2009,ELI,ELTP
13/5/2009,SCOM,SMED
12/5/2009,WTEK,IBAL
11/5/2009,PEC,PIKE
11/5/2009,SPAB,ASTC
8/5/2009,PCR,TPC
8/5/2009,KRU,CKGRQ
6/5/2009,ERPL,EPL
6/5/2009,GDNNY,DANOY
6/5/2009,CAI,CACI
5/5/2009,AG,AGCO
4/5/2009,IMX,IMSCQ
4/5/2009,ATG,GAS
4/5/2009,CHQ,CHQGF
1/5/2009,LMC,LUNMF
1/5/2009,LBY,LBYYQ
1/5/2009,FPB,FPWBQ
1/5/2009,FED,FFEDQ
27/4/2009,TDK,TTDKY
27/4/2009,BKHM,OCLR
21/4/2009,GTEC,JGBO
20/4/2009,HCM,WAC
13/4/2009,TYM,ATYM
3/4/2009,CLGY,DMKPQ
31/3/2009,WDWT,VTNRQ
24/3/2009,BLVW,FNRG
4/3/2009,WEGY,NXPL
3/3/2009,RDYN,CSII
27/2/2009,NBTE,CXDC
19/2/2009,IFAQ,SVUL
18/2/2009,NCEH,WHLM
17/2/2009,JUPM,MECK
30/1/2009,VC,VSTNQ
30/1/2009,UTVG,UTRA
30/1/2009,TONS,TPUTQ
30/1/2009,OMGI,ORN
30/1/2009,MWY,MWYGQ
30/1/2009,MSC,MASC
30/1/2009,ISO,ISOOQ
30/1/2009,IFX,IFNNY
30/1/2009,TKP,HUTC
30/1/2009,ADH,FENC
30/1/2009,CGAG,ENFY
30/1/2009,DYS,DYSVY
30/1/2009,CDL,CTDBQ
30/1/2009,COA,COHM
30/1/2009,CEM,CEMJQ
30/1/2009,CNR,CANRQ
30/1/2009,AVR,AVRNQ
30/1/2009,SIL,APXSQ
30/1/2009,ABH,ABWTQ
29/1/2009,SIX,SIXFQ
29/1/2009,GRIL,GLLC
29/1/2009,CHRZ,CHZS
29/1/2009,FIDM,CALIQ
28/1/2009,QI,QMNDQ
28/1/2009,MMPI,EVOQ
27/1/2009,NUVO,ORKA
27/1/2009,CDS,CDIIQ
26/1/2009,DXN,CMFV
23/1/2009,BZI,CHUC
22/1/2009,NBF,NBFAQ
22/1/2009,JDO,JEDOF
22/1/2009,MWAV,GSTY
21/1/2009,ISV,INSV
21/1/2009,TQ,CTQN
20/1/2009,XFML,XSELY
20/1/2009,NOVC,PRTK
20/1/2009,NT,NRTLQ
16/1/2009,TROXA,TRXAQ
16/1/2009,NEP,NEPH
16/1/2009,PRW,GALT
15/1/2009,TROXB,TRXBQ
15/1/2009,SYI,SYNI
15/1/2009,THRM,SLTM
15/1/2009,OVYB,OVLY
13/1/2009,ASY,ESYS
9/1/2009,RNT.A,PRG
9/1/2009,FLE,FLTWQ
9/1/2009,FA,FCHDQ
8/1/2009,RHD,RHDCQ
7/1/2009,AIXD,CNVS
5/1/2009,IMP,IMPCQ
5/1/2009,ILX,ILXRQ
2/1/2009,PDX,MD
2/1/2009,HMX,HTMXQ
2/1/2009,GBN,GBGLF
31/12/2010,LASR,NOVT
31/12/2010,DII,DINIQ
29/12/2010,IVA,VRCH
27/12/2010,RGN,RGRX
27/12/2010,SOLF,HQCL
23/12/2010,ACUZ,ACW
17/12/2010,QADI,QADB
17/12/2010,GAP,GAPTQ
16/12/2010,IAAC,SNEX
14/12/2010,AAN.A,PRG
3/12/2010,ATRN,PTIX
1/12/2010,NTRZQ,RIBT
1/12/2010,ASB,ASNB
23/11/2010,COBT,HGBL
17/11/2010,GIA,GIGIQ
16/11/2010,TLX,TNLX
16/11/2010,ABK,ABKFQ
15/11/2010,HNAB,TLON
9/11/2010,RZ,RZTIQ
4/11/2010,ACTU,BIRT
2/11/2010,SMFJY,SMFG
2/11/2010,BTIM,LCTX
29/10/2010,MDZ,NDZ
25/10/2010,SQTCU,CRMBQ
20/10/2010,SAY,SAYPY
14/10/2010,CHP,CHHP
6/10/2010,XNN,XNNHQ
6/10/2010,MTKN,SUNWQ
6/10/2010,VRAZ,DLGC
4/10/2010,NENG,NEI
1/10/2010,UAUA,UAL
29/9/2010,BLOKB,BLIBQ
29/9/2010,BLOKA,BLIAQ
28/9/2010,BVF,BHC
22/9/2010,CTT,CTTC
16/9/2010,KYNP,KEYP
16/9/2010,CAHS,GGEI
16/9/2010,CCMM,CHTR
15/9/2010,PMU,PFRMF
15/9/2010,PED,PFLWF
13/9/2010,NEXM,SEELQ
2/9/2010,CWDW,GRMS
31/8/2010,TII,TLXLY
27/8/2010,CPBY,TAOP
23/8/2010,ILI,ILIU
20/8/2010,CRE,TIPT
10/8/2010,CRXX,EPRSQ
6/8/2010,QCC,SILU
6/8/2010,HRAY,KUTV
5/8/2010,GNV,SAR
2/8/2010,XELR,CHUC
29/7/2010,HOO,CCALF
26/7/2010,GSIGQ,NOVT
23/7/2010,DNE,DUNRQ
20/7/2010,GSPG,LODE
16/7/2010,JLI,JLIC
14/7/2010,FNM,FNMA
14/7/2010,FRE,FMCC
13/7/2010,BBI.B,BLIBQ
13/7/2010,BBI,BLIAQ
12/7/2010,ZOOE,IPUB
7/7/2010,KKTZ,XTNT
7/7/2010,MXB,MSCI
6/7/2010,INDM,GBLI
2/7/2010,CMZ,CMZPF
1/7/2010,HRP,EQC
25/6/2010,DT,DTEGY
24/6/2010,SXFL,SIX
23/6/2010,RHGP,CBPI
21/6/2010,BHIP,NHTC
17/6/2010,SCLX,SCEIQ
16/6/2010,FMNTQ,RELYQ
16/6/2010,ASFG,MAMS
16/6/2010,CLRS,CLAR
14/6/2010,AMRR,ARR
11/6/2010,RSC,REX
11/6/2010,DAI,DDAIF
10/6/2010,SNG,SOQDF
8/6/2010,SCMM,INVE
7/6/2010,KDE,KIDEQ
4/6/2010,BERL,UNTKQ
3/6/2010,SVPE,KEYP
1/6/2010,SHE,VALV
28/5/2010,ANTF,EOXLQ
21/5/2010,FPL,NEE
21/5/2010,ETLE,ECTYQ
19/5/2010,OCCX,TEAR
19/5/2010,BPSG,GLCH
18/5/2010,QGLY,PRPH
18/5/2010,MXGL,ALTE
14/5/2010,IMPM,IMPH
11/5/2010,UDW,UDWKQ
7/5/2010,WHI,WHCI
6/5/2010,TPCP,TPCG
4/5/2010,VPS,CRVP
30/4/2010,EEGT,NXPL
27/4/2010,MATH,SAJA
23/4/2010,HPCO,HNRG
23/4/2010,ACBT,CRRSQ
20/4/2010,CNRN,CNSTQ
16/4/2010,GURC,GPRC
15/4/2010,MSBT,CTSO
14/4/2010,PAP,ERINQ
6/4/2010,KHD,SRL
1/4/2010,AXA,AXAHY
1/4/2010,CAXG,AOXG
31/3/2010,SNS,BH
29/3/2010,TXPI,TPCG
26/3/2010,KWIC,KW
26/3/2010,FLTS,APLD
24/3/2010,BLSW,BLIN
23/3/2010,OHB,OHBIQ
22/3/2010,QDHC,QMDC
22/3/2010,SMLC,BCOMF
22/3/2010,GDMN,AUMN
19/3/2010,IAO,IAGI
12/3/2010,NTRZ,RIBT
12/3/2010,JEN,JENNQ
11/3/2010,GTA,PTXTQ
11/3/2010,ATCO,GNSS
11/3/2010,DGFX,CMFV
8/3/2010,FGGT,IOVA
5/3/2010,GGWPQ,GGP
5/3/2010,CHNT,CNET
23/2/2010,UEI,ULEIQ
19/2/2010,AWLD,KGJI
18/2/2010,VSGP,VIAS
18/2/2010,PCU,SCCO
16/2/2010,HEPH,HRBR
12/2/2010,CSUH,CELH
8/2/2010,AAC,HGLI
5/2/2010,KANA,SWKH
3/2/2010,HSTX,AVNW
1/2/2010,RMG,RISK
27/1/2010,VRMLQ,AWHL
26/1/2010,WOC,WLSE
25/1/2010,CIO,GVFG
21/1/2010,MXM,MAXX
19/1/2010,IHO,INVHY
14/1/2010,ERNT,ESSX
11/1/2010,WTWG,WWAY
6/1/2010,KPPC,KS
5/1/2010,KTC,KT
4/1/2010,PGPDQ,PPC
30/12/2011,NEOP,NAVB
30/12/2011,BPHX,MDSYF
29/12/2011,PRSP,PB
28/12/2011,ECGI,MSLI
27/12/2011,PRS,PRSG
23/12/2011,EERG,AMZGQ
21/12/2011,ERTS,EA
19/12/2011,AGL,GAS
16/12/2011,AUTC,YUANF
15/12/2011,ACTN,LGHS
14/12/2011,MBR,MBCRQ
12/12/2011,TCLP,TCP
8/12/2011,JOYG,JOY
8/12/2011,EEE,EVEIQ
2/12/2011,NARA,HOPE
30/11/2011,PMI,PPMIQ
30/11/2011,BHO,BHODQ
29/11/2011,PENT,TOON
25/11/2011,EAG,ADFS
21/11/2011,NTKS,NTK
21/11/2011,CGL.A,CAGAQ
18/11/2011,CDSI,SGBXQ
18/11/2011,AEBF,AMTX
17/11/2011,LCAPB,STRZB
14/11/2011,MAIL,PERI
4/11/2011,TRMS,GEVA
31/10/2011,HEV,HEVVQ
31/10/2011,CHINA,CDCAQ
26/10/2011,HRZ,HRZL
26/10/2011,INSU,AEGN
20/10/2011,CTE,CTESY
18/10/2011,CGEIU,PME
17/10/2011,ILC,ILNC
17/10/2011,BLOBQ,BLIBQ
17/10/2011,BLOAQ,BLIAQ
11/10/2011,ADPT,SXCL
29/9/2011,SNDC,VNRX
29/9/2011,LCPBD,STRZB
29/9/2011,LECT,AXGN
26/9/2011,OBTMY,OBTLY
21/9/2011,RXII,SLS
20/9/2011,TTT,SRL
19/9/2011,YSI,CUBE
14/9/2011,AMHN,TXMD
14/9/2011,KAD,KADR
7/9/2011,EAGLU,GEENQ
6/9/2011,FMLP,TSRE
23/8/2011,LFT,LGFTY
19/8/2011,UTR,KMPR
16/8/2011,CJR,CJREF
16/8/2011,SCLZ,BRTX
15/8/2011,UBPSU,JTPY
9/8/2011,SOLR,GTATQ
8/8/2011,TMRGU,SAEXQ
4/8/2011,ABTGD,AMBTQ
3/8/2011,AFP,UCAP
3/8/2011,HUVL,HVB
2/8/2011,FBCM,FBRC
28/7/2011,MMPIQ,EVOQ
27/7/2011,WSDT,WT
25/7/2011,ICOG,PCOA
25/7/2011,ABTG,AMBTQ
22/7/2011,SROEQ,SARAQ
14/7/2011,HQS,HQSM
13/7/2011,UNFY,DAEG
12/7/2011,DMC,DSS
6/7/2011,SQTC,CRMBQ
5/7/2011,HOC,DINO
1/7/2011,GFRE,GURE
30/6/2011,NIV,NIVS
29/6/2011,RPC,RXPC
28/6/2011,KNOT,XOXO
27/6/2011,PMUG,VATE
20/6/2011,SUF,SLPHQ
20/6/2011,DNPI,DPSI
17/6/2011,CWS,SEII
17/6/2011,PRWP,GALT
14/6/2011,TRE,TRX
14/6/2011,GRS,AUQ
13/6/2011,KRY,CRYFQ
10/6/2011,TNDM,IQNT
9/6/2011,TSP,VIV
6/6/2011,EAR,HEARQ
3/6/2011,AMB,PLD
2/6/2011,ELOY,MATR
31/5/2011,MICC,TIGO
31/5/2011,SMHG,EF
27/5/2011,CSOF,GAHC
27/5/2011,TDSC,DDD
26/5/2011,GFC,GVFG
25/5/2011,STIR,STAG
24/5/2011,VOCL,CALL
23/5/2011,IIG,CXDO
16/5/2011,TMMM,TTTM
13/5/2011,JTX,JHTXQ
9/5/2011,WFMI,WFM
9/5/2011,RAME,HKRSQ
3/5/2011,MMG,SVBL
3/5/2011,FRMT,PSIX
2/5/2011,PDL.B,PDNLB
27/4/2011,EEMT,NXPL
26/4/2011,SNSR,WSGI
12/4/2011,SAGU,NSPR
11/4/2011,OCCF,OCC
8/4/2011,DYP,DYNP
5/4/2011,ETFS,FFBT
30/3/2011,ARM,MTOR
30/3/2011,CIL,CILE
29/3/2011,CAEI,CCGM
24/3/2011,FTFL,FF
22/3/2011,CDM,CCDM
18/3/2011,HYTM,OTRKQ
17/3/2011,PXG,PXFG
9/3/2011,ASF,NSP
8/3/2011,BIHI,XTNT
8/3/2011,BW,MTRN
8/3/2011,ERES,ERT
7/3/2011,REP,REPYY
4/3/2011,SECX,SEDN
2/3/2011,VYOG,EOXLQ
24/2/2011,HMNA,HMNY
23/2/2011,BGP,BGPIQ
18/2/2011,GWAY,FNCX
15/2/2011,GSIG,NOVT
11/2/2011,TGEN,ARMP
7/2/2011,SWHS,SWSH
2/2/2011,CBC,CBCRQ
1/2/2011,WGOV,WWD
1/2/2011,GTF,NUOTQ
31/1/2011,TSCM,TST
31/1/2011,ISAC,PBIX
31/1/2011,GAN,GANS
26/1/2011,PPFT,MMATQ
20/1/2011,DDD,SCLR
20/1/2011,CAZAU,BINI
14/1/2011,FXRE,CEXE
11/1/2011,VSTO,VC
11/1/2011,ACGY,SUBCY
6/1/2011,MOT,MSI
6/1/2011,IBPM,IBIO
6/1/2011,ASPN,ENSV
6/1/2011,HPLF,ADYX
4/1/2011,PTC,PAR
4/1/2011,WYNX,OIGBQ
4/1/2011,WXCO,HNH
4/1/2011,DBRN,ASNAQ
4/1/2011,ARP,ARC
28/12/2012,MSW,MSWP
26/12/2012,AXK,AXDXQ
24/12/2012,YCNG,QRHC
17/12/2012,NGNM,NEO
14/12/2012,GOK,GEOKQ
14/12/2012,SAB,GCSAY
13/12/2012,POKR,SUIG
5/12/2012,INMG,WFCF
29/11/2012,SNT,ELOX
23/11/2012,INFO,WOWI
21/11/2012,OSG,OSGIQ
21/11/2012,ESA,ESOA
19/11/2012,HSFT,PACT
16/11/2012,NEXS,RVLT
15/11/2012,NABI,VXRT
15/11/2012,NYB,FLG
13/11/2012,RMYI,REMY
7/11/2012,WWVY,ALTV
1/11/2012,DTG,DTGF
31/10/2012,ENA,ENVS
30/10/2012,XLRT,XPLR
29/10/2012,HCII,HCI
26/10/2012,NTRZ,RIBT
26/10/2012,JAX,JAXR
26/10/2012,HKN,HKNI
25/10/2012,CTDC,EBODF
9/10/2012,WZE,FABU
5/10/2012,KFT,MDLZ
5/10/2012,PTI,IGATY
4/10/2012,INXBU,GLRI
4/10/2012,CAZA,BINI
1/10/2012,GET,RHP
1/10/2012,OYOG,GEOS
1/10/2012,DYN,DYNIQ
27/9/2012,TGAL,RNVA
25/9/2012,ORNI,OGEN
24/9/2012,MEDG,OMNT
13/9/2012,TCHC,FNHC
4/9/2012,VOG,EOXLQ
30/8/2012,ATPG,ATPAQ
28/8/2012,ELT,ELTTY
21/8/2012,ANGN,MGCD
14/8/2012,XATA,XRSC
14/8/2012,FX,FXAI
14/8/2012,EXBD,CEB
10/8/2012,IVN,TRQ
10/8/2012,KV.A,KVPHQ
10/8/2012,KV.B,KVPBQ
7/8/2012,CIGX,RCPIQ
2/8/2012,BESV,PED
24/7/2012,HBP,HBPCF
17/7/2012,CHKM,WPZ
17/7/2012,PETD,PDCE
16/7/2012,AVII,SRPT
16/7/2012,PCX,PCXCQ
10/7/2012,BQI,OBQI
10/7/2012,SXCI,CTRX
3/7/2012,SLE,HSH
29/6/2012,TIV,TVLYQ
29/6/2012,DUCK,ALCSQ
27/6/2012,EGX,EXGI
27/6/2012,NEP,CNEP
26/6/2012,TSTF,DLHC
25/6/2012,AXB,MATX
21/6/2012,KMGB,KMG
21/6/2012,AIS,ATRS
15/6/2012,STD,SAN
15/6/2012,TMM,GTMAY
15/6/2012,IVD,ERBA
14/6/2012,ARGN,THRM
14/6/2012,LNPI,FLUX
8/6/2012,INSP,AVTA
7/6/2012,CCLR,SONN
6/6/2012,BPA,ANIP
5/6/2012,QPSA,MEET
4/6/2012,RODM,MKTSQ
4/6/2012,CPO,INGR
1/6/2012,ZOOG,IPUB
31/5/2012,CBBD,IDEXQ
31/5/2012,BLUS,BLU
30/5/2012,BLTI,BIOL
29/5/2012,NOVS,NOVC
29/5/2012,AOB,AOBI
24/5/2012,ABH,RFP
23/5/2012,QXM,QXMCF
23/5/2012,LKQX,LKQ
21/5/2012,ATTH,MDVLQ
15/5/2012,ANDAU,TGLS
15/5/2012,LIZ,KATE
15/5/2012,GMR,GMRRQ
10/5/2012,SNFL,SFBC
9/5/2012,KUN,CKUN
2/5/2012,HHGP,STRR
2/5/2012,OPWV,GEG
2/5/2012,ABD,ACCO
27/4/2012,MHAN,TGTX
17/4/2012,TYRIA,QXO
13/4/2012,SAN,BSAC
11/4/2012,SPNHU,SPLP
11/4/2012,BTM.C,OIBR.C
10/4/2012,BTM,OIBRQ
4/4/2012,TMRG,SAEXQ
4/4/2012,ENTZ,ENTP
2/4/2012,ULU,ULUR
2/4/2012,RDK,HTSI
15/3/2012,PPLB,SQBGQ
12/3/2012,SAYCY,SAYPY
28/2/2012,BTMC,OIBRQ
28/2/2012,IRSN,ISCIQ
24/2/2012,TRGL,ZAZA
23/2/2012,WFSL,WAFD
17/2/2012,AEN,TOVX
17/2/2012,CUGI,OIGBQ
14/2/2012,RERR,VIVS
14/2/2012,CPY,CPICQ
10/2/2012,ORNG,XSPY
9/2/2012,RAM,HKRSQ
8/2/2012,UTA,UTRA
6/2/2012,DCMG,MIGI
3/2/2012,BNX,BNNX
2/2/2012,XFN,NTS
27/1/2012,DGW,DGWIY
24/1/2012,UXG,MUX
20/1/2012,EK,EKDKQ
13/1/2012,INSW,PRZM
12/1/2012,GBE,GRBEQ
11/1/2012,AMR,AAMRQ
9/1/2012,HANS,MNST
5/1/2012,FRZ,RDDYQ
5/1/2012,TIER,OPAY
5/1/2012,HSWI,MARK
5/1/2012,DROOY,DRD
5/1/2012,CEU,CEAI
30/12/2013,OCZ,OCZTQ
27/12/2013,ANDA,TGLS
20/12/2013,SFI,SAFE
17/12/2013,SED,SEDN
16/12/2013,REAL,RLBY
11/12/2013,OBT,OBTLY
9/12/2013,SFEX,ASXC
6/12/2013,HBPI,HBP
5/12/2013,PMTC,PTC
4/12/2013,RECV,LLEXQ
4/12/2013,LTD,BBWI
2/12/2013,STAN,SP
29/11/2013,WPO,GHC
26/11/2013,VIGS,ESESQ
25/11/2013,GRMH,FDNHQ
25/11/2013,CDY,CDYCF
25/11/2013,NLTX,CAPR
19/11/2013,UPG,UPGI
19/11/2013,HBC,HSBC
18/11/2013,STP,STPFQ
15/11/2013,CLPM,CPXX
15/11/2013,CGR,CLGRF
14/11/2013,DIGA,VTEQ
14/11/2013,ABV.C,ABEV
7/11/2013,QPACU,JASNQ
5/11/2013,CRRB,BYBK
4/11/2013,EKOD,KODK
1/11/2013,PBNY,STL
29/10/2013,IRHC,QRHC
28/10/2013,EAGLU,VDTH
22/10/2013,CCACU,STKS
21/10/2013,GLOI,WLKR
18/10/2013,COSH,CPS
10/10/2013,NSSI,NTIP
9/10/2013,NRGM,CMLP
9/10/2013,NRGY,CEQP
7/10/2013,SMS,SMSMY
1/10/2013,BNLB,FTLF
1/10/2013,BMJ,BGI
30/9/2013,TWTRQ,THEGQ
30/9/2013,SPP,SPPJY
27/9/2013,SAI,LDOS
23/9/2013,GNBP,IOVA
20/9/2013,SDIX,SDOI
20/9/2013,LPR,LPRIQ
16/9/2013,RIMG,QUMU
16/9/2013,AERL,LINUF
13/9/2013,NAVR,SPDC
12/9/2013,SLT,VEDL
11/9/2013,PEDO,PED
11/9/2013,AMKT,MOBQ
5/9/2013,RNGE,REI
4/9/2013,FBN,FBNIQ
3/9/2013,CRBN,HGBL
27/8/2013,GOJO,HPTO
27/8/2013,GPR,GEOR
23/8/2013,EPCT,IMNPQ
9/8/2013,FFN,FFNTQ
8/8/2013,KBX,KBXRF
7/8/2013,BIOR,POAI
30/7/2013,UBPS,JTPY
23/7/2013,QBC,CBNRQ
22/7/2013,CRFN,VSB
22/7/2013,XGTC,VISL
19/7/2013,CXM,CRXM
19/7/2013,FPTB,BANC
18/7/2013,BPAX,ANIP
18/7/2013,CNAM,AMCO
16/7/2013,KUB,KUBTY
15/7/2013,CVTR,TIPT
12/7/2013,SCGQ,RMGN
10/7/2013,TZYM,OCRX
10/7/2013,CLACU,LIND
3/7/2013,CSTR,OUTR
3/7/2013,FNBN,COB
2/7/2013,CTGX,CTG
1/7/2013,FTE,ORANY
28/6/2013,CPBC,TRCB
28/6/2013,FFI,FDVF
27/6/2013,FIGI,TSSI
25/6/2013,OSH,OSHWQ
25/6/2013,PANL,OLED
21/6/2013,LNWZ,CUEN
17/6/2013,EXM,EXMCQ
14/6/2013,TCL,TTCMY
13/6/2013,CBP,CBPI
11/6/2013,COIN,FNJN
7/6/2013,TRIO,SAEXQ
5/6/2013,NRCI,NRC
5/6/2013,SHZ,CSHZ
4/6/2013,TSON,BAXSQ
3/6/2013,WFR,SUNEQ
3/6/2013,MF,MFGLQ
31/5/2013,GTLT,GTT
29/5/2013,OTT,OTEL
28/5/2013,YAVY,YDKN
20/5/2013,HEK,NESCQ
20/5/2013,ROIQ,EVRYQ
17/5/2013,CUUU,CUBI
16/5/2013,LWHS,WLH
13/5/2013,GGR,GGLR
9/5/2013,WEBM,MECK
8/5/2013,CRC,CRCV
3/5/2013,NEOL,INSYQ
2/5/2013,GSX,GSXN
1/5/2013,OVSC,TPST
1/5/2013,PCS,TMUS
26/4/2013,PC,PCRFY
25/4/2013,RBNF,SBFG
24/4/2013,CCH,OCCH
22/4/2013,MDH,SOHO
22/4/2013,CISAU,BETSF
19/4/2013,DFRH,SAUC
16/4/2013,WXS,WEX
15/4/2013,AQUUU,JXG
10/4/2013,MOTR,VLTC
5/4/2013,DFR,CIFC
27/3/2013,WEX,WELX
11/3/2013,DYSC,RSSS
8/3/2013,EBIG,CBMG
7/3/2013,ASMC,MARA
5/3/2013,FOH,FOHL
1/3/2013,KGN,GAU
26/2/2013,FIBP,INBK
26/2/2013,SSIE,FNRG
25/2/2013,CGEI,PME
22/2/2013,DGTE,TVTX
15/2/2013,CMRG,DXLG
15/2/2013,CGV,CGGYY
7/2/2013,ROIQU,EVRYQ
6/2/2013,THER,THTX
5/2/2013,RIMM,BB
4/2/2013,EAGL,GEENQ
4/2/2013,GBG,GBGLF
4/2/2013,WVT,ALTV
30/1/2013,ERSO,ERS
29/1/2013,GGC,AXLL
28/1/2013,CTEL,HKTVY
24/1/2013,WPI,AGN
22/1/2013,BAZI,CHUC
18/1/2013,IFSIA,TILE
18/1/2013,RC,GRDCY
14/1/2013,VAPN,SLNR
11/1/2013,LMCB,STRZB
10/1/2013,LMCA,STRZA
3/1/2013,MALL,PCMI
3/1/2013,LPH,LPIH
3/1/2013,DATA,DTRK
2/1/2013,SMBL,BDBD
22/12/2014,FST,SOGCQ
19/12/2014,ASBC,ASB
16/12/2014,HDRAU,INSE
15/12/2014,QSR.W,QSR
10/12/2014,VPFG,LTXB
8/12/2014,TRBAA,TRCO
5/12/2014,PATR,FRPH
